交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-09,605318.SH,法狮龙,60.1,-6.9659,6.51,496721041.0,96345159.0,95752758.0,192097917.0,-592401.0,-0.12,38.67,7556314582.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-09,688221.SH,前沿生物,28.15,19.9915,8.15,785764100.0,161671272.28,200164236.8,361835509.08,38492964.52,4.9,46.05,10544389081.95,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-09,688270.SH,臻镭科技,180.88,19.0,16.91,6128418200.0,703632534.91,1254429353.21,1958061888.12,550796818.3,8.99,31.95,38717653408.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-09,688270.SH,臻镭科技,180.88,19.0,16.91,10450874600.0,1080212022.42,1933709098.76,3013921121.18,853497076.34,8.17,28.84,38717653408.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
2026-01-09,688387.SH,信科移动,15.84,20.0,9.3,2907574500.0,311919216.47,413640637.58,725559854.05,101721421.11,3.5,24.95,31945750848.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-09,688393.SH,安必平,33.04,19.7101,16.78,491407400.0,55683275.71,88247969.43,143931245.14,32564693.72,6.63,29.29,3091476774.96,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-09,688418.SH,震有科技,57.29,20.0042,18.72,1952408000.0,147911720.12,358938579.8,506850299.92,211026859.68,10.81,25.96,11031454981.86,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-09,688552.SH,航天南湖,44.9,-0.2222,31.64,1267519200.0,249681956.67,135341608.39,385023565.06,-114340348.28,-9.02,30.38,3898557039.9,有价格涨跌幅限制的日换手率达到30%的前五只证券
2026-01-09,688710.SH,益诺思,63.59,11.5027,5.15,859141500.0,125335413.71,266626531.18,391961944.89,141291117.47,16.45,45.62,5767229170.76,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
2026-01-09,688727.SH,恒坤新材,60.64,-5.25,30.73,947872900.0,242155184.72,167662226.4,409817411.12,-74492958.32,-7.86,43.24,3046745525.6,有价格涨跌幅限制的日换手率达到30%的前五只证券
2026-01-09,688809.SH,强一股份,367.0,13.6223,39.07,3222934500.0,592425329.95,682225137.03,1274650466.98,89799807.08,2.79,39.55,8937554303.0,有价格涨跌幅限制的日换手率达到30%的前五只证券
2026-01-09,920091.BJ,大鹏工业,84.18,-2.9737,27.7,320830700.0,29546855.86,32675792.07,62222647.93,3128936.21,0.98,19.39,1144081962.0,当日换手率达到20%的前5只股票
2026-01-09,920116.BJ,星图测控,100.13,7.8058,25.44,1036796000.0,118835816.22,91917057.5,210752873.72,-26918758.72,-2.6,20.33,4063353501.4,当日换手率达到20%的前5只股票
2026-01-09,920207.BJ,众诚科技,32.0,29.9756,35.49,572221900.0,41405169.07,60605874.89,102011043.96,19200705.82,3.36,17.83,1800942976.0,当日价格振幅达到30%的前5只股票
2026-01-09,920207.BJ,众诚科技,32.0,29.9756,35.49,886003200.0,59807890.03,92535757.78,152343647.81,32727867.75,3.69,17.19,1800942976.0,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
2026-01-09,920564.BJ,天润科技,26.87,-5.2539,28.04,303296800.0,46614599.63,38590024.6,85204624.23,-8024575.03,-2.65,28.09,1088024016.76,当日换手率达到20%的前5只股票
2026-01-09,920641.BJ,格利尔,23.84,29.9891,27.04,275399400.0,46636684.1,51249695.58,97886379.68,4613011.48,1.68,35.54,1064556604.8,当日收盘价涨幅达到20%的前5只股票
